COVERED_EVENT_CODE,FAILURE_DESCRIPTIVE_TEXT,CUSTOMER_CASE_NBR,NAME,CREATED_DATE
LOST/UNREC,my cell phone slipped and fell into a sewer in the street.,108000000000.0,Sprint,06-JUN-18 10.22.33.938000000 AM
LQDDMG,Phone was dropped in the rain and I didn't notice it was there until hours later.,105000000000.0,Sprint,21-APR-17 03.42.10.349000000 PM
LQDDMG,dont power on,106000000000.0,Sprint,18-MAY-17 11.57.07.545000000 AM
LQDDMG,Fell in a puddle.,109000000000.0,Sprint,09-JUN-17 02.04.00.402000000 PM
LQDDMG,Phone got wet. Doesn't work any more.,112294100.0,Sprint,12-JUN-17 07.44.09.436000000 PM
MLFUNC,"Error message on the phone. ""Unfortunately, the process com.android.phone has stopped. Took it to Sprint and the Technician did a hard reset. The phone worked for one day and the message reappeared.",107000000000.0,Sprint,08-JUN-17 01.10.53.598000000 AM
MLFUNC,I was at work and my phone was in my pocket. When I got off of work I checked my phone and it was in a state in between off and on with the blue light flashing like it was trying to turn off or on. After the phone died I tried charging it and the red light that indicates it is charging was functioning but the screen would not turn on. I do not know what might have caused it. The back of the phone is cracked but that happened in December and that was not affecting the performance of the device.,104000000000.0,Sprint,18-APR-17 09.59.21.167000000 PM
LOST/UNREC,"I Lost my phone in the work, at yesterday",102000000000.0,Sprint,04-MAY-17 04.33.26.270000000 PM
LOST/UNREC,Lost my cell phone,108000000000.0,Sprint,04-MAY-17 04.12.34.290000000 PM
LOST/UNREC,lost my phone at the poolparty,102000000000.0,Sprint,07-JUN-17 08.50.24.526000000 PM
CRCKSCRN,iPhone 6 plus was slightly bending just from being in pocket more noticeable bend caused marks on the screen but today even with With A zag glass screen protector and otter box my screen somehow managed to get cracked an go black,107000000000.0,Sprint,05-MAY-17 03.00.00.030000000 AM
CRCKSCRN,I drop my phone down the stairs,102000000000.0,Sprint,07-JUN-17 07.02.21.582000000 PM
LOST/UNREC,we went and ate saturday and left my phone at the restaurante and i went back and it wasnt there. tried using find my iphone but i said it couldnt be located.,103000000000.0,Sprint,06-JUN-17 12.44.50.749000000 AM
CRCKSCRN,screen cracked,108000000000.0,Sprint,06-MAY-17 01.26.45.486000000 AM
CRCKSCRN,Woke up and when I picked up phone the light caught it and showed a crack going from the home button to the upper right corner. Have not dropped so not sure cause.,106000000000.0,Sprint,07-JUN-17 02.19.31.800000000 PM
LQDDMG,my phone dropped in the water,109000000000.0,Sprint,07-JUN-17 12.15.07.277000000 AM
CRCKSCRN,Screen cracked in pocket,110000000000.0,Sprint,04-MAY-17 09.32.54.021000000 PM
LQDDMG,Not sure what happened. when the tech person opened my phone they said they noticed liquid damage.,101000000000.0,Sprint,16-MAY-17 10.27.31.370000000 PM
STOLEN,My phone stolen pleace remplace my phone,104000000000.0,Sprint,08-JUN-17 02.13.55.278000000 AM
STOLEN,Some stole it out of my purse at work.,110662882.0,Sprint,04-MAY-17 12.10.09.365000000 AM
MLFUNC,I took the phone to the local sprint office and was told that the port that is used to charge the phone is damaged.,105000000000.0,Sprint,06-JUN-17 04.55.55.185000000 PM
LQDDMG,Chunks of glass missing liquid damage,107000000000.0,Sprint,20-APR-17 04.05.15.513000000 PM
CRCKSCRN,"Phone got dropped, screen cracked, then a few days later, my phone started acting funny. My apps starting stopping and shutting down by themselves. The phone has started dying quickly and wont keep a charge.",103000000000.0,Sprint,06-JUN-17 04.23.32.904000000 PM
MLFUNC,Charge port damaged and verified by Sprint Repair in Edina Mn,100000000000.0,Sprint,04-MAY-17 11.54.03.955000000 PM
LOST/UNREC,my phoe has ben lost help me,105000000000.0,Sprint,06-JUN-17 11.48.57.710000000 PM
LQDDMG,Dropped in pool,111622783.0,Sprint,07-MAY-17 04.46.01.623000000 PM
MLFUNC,"in the center screen, the screen looks pale but are three spots and the brightness won't go higher than half.",112611674.0,Sprint,05-FEB-17 05.21.21.000000000 PM
LOST/UNREC,"its somewhere near my house, but its dead and i cant find it",105000000000.0,Sprint,05-JUN-18 02.00.04.905000000 AM
LQDDMG,Dropped device in toilet,100000000000.0,Sprint,11-JUN-17 07.23.12.494000000 PM
CRCKSCRN,phone was dropped weeks ago and started not working last night,104000000000.0,Sprint,05-MAY-17 02.10.56.085000000 PM
LOST/UNREC,lost in the street,110000000000.0,Sprint,04-MAY-17 10.14.02.698000000 PM
CRCKSCRN,"There was a fine crack in the phone when I purchased, which I did not notice till months too late. This morning, it slid off of a towel sitting on my bathroom counter, landing face down, shattering the screen. (Yes, I had a case on it.)",103000000000.0,Sprint,07-JUN-17 01.29.40.194000000 PM
LOST/UNREC,lost in bus,102000000000.0,Sprint,04-MAY-17 02.32.37.494000000 AM
LOST/UNREC,i lost my phone.,110000000000.0,Sprint,07-JUN-17 10.56.10.041000000 PM
STOLEN,Stolen my phone,110000000000.0,Sprint,09-JUN-17 04.15.29.568000000 PM
LQDDMG,rain/inclement weather,113137271.0,Sprint,18-APR-17 09.30.51.000000000 AM
LQDDMG,Phone screen broke and liquid got into phone,103000000000.0,Sprint,14-APR-17 04.56.28.415000000 PM
STOLEN,my phone was stolen from my car with all my personal things money everything......I NEED MY PHONE. PLEASE HELP ME.,108000000000.0,Sprint,23-JUN-17 11.23.20.136000000 PM
MLFUNC,Phone will not power on it;s in a froze state with red light in upper left corner,104000000000.0,Sprint,15-APR-17 02.24.53.737000000 AM
STOLEN,my phone stolen in the mall,104000000000.0,Sprint,18-MAY-17 02.51.05.075000000 PM
STOLEN,Stolen my phone,113034223.0,Sprint,06-JUN-17 04.37.58.822000000 AM
STOLEN,"Car was stolen, ipad was in it",108000000000.0,Sprint,18-MAR-17 08.48.37.756000000 PM
LQDDMG,Brother splashed water on the phone.,108000000000.0,Sprint,18-APR-17 08.14.52.632000000 PM
STOLEN,My purse was stolen and my phone was in there,111194017.0,Sprint,18-MAY-17 07.32.12.525000000 PM
STOLEN,i stolen my phone,105000000000.0,Sprint,08-JUN-17 02.10.04.879000000 AM
STOLEN,my phone was stolen,102000000000.0,Sprint,06-JUN-17 05.19.44.850000000 AM
CRCKSCRN,Phone fell while working. Took devices to sprint repair center and was told that the device is unrepairable.,105000000000.0,Sprint,06-JUN-17 05.08.17.874000000 PM
MLFUNC,Phone was inspected by sprint store. Determined phone malfunctions were caused by corrosion spots on screws and components. Store ticket # 38X115929143. Told to contact Asurion.,106000000000.0,Sprint,06-JUN-17 12.36.20.773000000 PM
CRCKSCRN,dropped phone,102000000000.0,Sprint,07-JUN-17 02.36.38.195000000 AM
LOST/UNREC,lost,112847472.0,Sprint,07-JUN-17 08.56.50.053000000 PM
CRCKSCRN,I accidently dropped my phone and the screen went black,103000000000.0,Sprint,06-JUN-17 07.26.47.147000000 PM
LQDDMG,"I had my baby on top of me, I was giving him his milk and I had my phone in my other hand, and my baby gave me a hand and my cell phone fell to the floor and the touch does not work and the screen went black",108000000000.0,Sprint,22-APR-17 04.56.16.335000000 PM
LOST/UNREC,lost,101000000000.0,Sprint,05-MAY-17 01.12.50.060000000 AM
STOLEN,in the mall,109000000000.0,Sprint,08-JUN-17 11.22.30.216000000 PM
LOST/UNREC,I LOST MY PHONE,104000000000.0,Sprint,07-JUN-17 10.04.56.959000000 PM
CRCKSCRN,i droppped my phone on the concrete and it shattered.,113030237.0,Sprint,01-APR-17 02.57.46.000000000 PM
STOLEN,STOLEN DEVICE IN THE MALL,105000000000.0,Sprint,06-JUN-17 04.34.44.570000000 AM
LQDDMG,"My fourteen year old son, it's his phone, went to a friend's pool party and forgot his phone was in his pocket. While he was walking by the pool his phone fell into the pool. He tried to retrieve it but it was to late.",103000000000.0,Sprint,20-APR-17 12.08.49.472000000 AM
STOLEN,It was stolen,106000000000.0,Sprint,23-MAR-17 06.51.12.162000000 PM
MLFUNC,Screen went black and only the top 1/3 of the screen can be seen,106000000000.0,Sprint,05-MAY-17 12.38.05.025000000 AM
MLFUNC,Pulled it out of my pocket and didn't turn back on,105000000000.0,Sprint,09-JUN-17 11.16.45.291000000 PM
CRCKSCRN,I was at work and it fell on the floor and came apart.,107000000000.0,Sprint,06-JUN-17 04.14.57.606000000 AM
CRCKSCRN,I dropped my phone,102000000000.0,Sprint,04-MAY-17 03.28.11.525000000 AM
STOLEN,I reported it stolen around 4/15/17 and made attempts for the thief to return but that hasnt happened. i need a new device for this line.,104000000000.0,Sprint,23-JUN-17 09.40.48.486000000 PM
MLFUNC,dropped,105000000000.0,Sprint,17-APR-17 10.01.33.691000000 PM
STOLEN,"I was assaulted inside a Buffalo Wild wings, my back was broken and my phone was stolen. Police report #201739246",112772240.0,Sprint,09-JUN-17 05.06.07.416000000 PM
MLFUNC,its dropped while i was outside when now it cuts my hands,104000000000.0,Sprint,16-APR-17 03.42.27.763000000 AM
CRCKSCRN,Dropped out of bag and hit corner and shattered glass screen,109000000000.0,Sprint,06-MAY-17 04.18.28.760000000 AM
STOLEN,The police found my phone and now refuses to give it back and has no probable cause or reason to keep it in their possession,105000000000.0,Sprint,05-MAY-17 04.14.12.905000000 AM
LOST/UNREC,Was lost when fedex left,103000000000.0,Sprint,07-JUN-17 05.32.09.833000000 PM
LQDDMG,Phone was dropped in water,110000000000.0,Sprint,10-JUN-17 10.22.23.362000000 PM
MLFUNC,Battery holds no life. 100%-25% in less than 45 mins. Charges for 6 hours only hit 40%. Bad battery,110000000000.0,Sprint,15-APR-17 02.20.05.845000000 PM
CRCKSCRN,fell from couch seat. device protected by tempered glass and cover. began bleeding pink under top right corner of screen which over the course of 8-10hrs smeared blue purple and finally black. This would be 2nd repair of LCD.,112542983.0,Sprint,04-MAY-17 01.01.55.484000000 AM
CRCKSCRN,Was walking past a school science lab table and I was bumped into by another student causing phone in pocket to smash into corner of stone lab table. This caused screen to crack and phone kept flashing on and off then screen went blurry. Can't see anything on screen and it flashes at random.,112601433.0,Sprint,04-MAY-17 04.20.12.618000000 PM
CRCKSCRN,My daughter was walking towards her aunts house and had the phone on her hands and it fell on the concrete and the screen broke,111824348.0,Sprint,06-JUN-17 04.34.28.446000000 AM
LQDDMG,My phone fell out of my wallet when in super shopping market,109000000000.0,Sprint,18-MAY-17 05.47.34.437000000 PM
LOST/UNREC,Lost,109000000000.0,Sprint,06-JUN-17 08.29.41.479000000 PM
LOST/UNREC,I lost In de mall,104000000000.0,Sprint,06-JUN-17 01.08.01.168000000 PM
MLFUNC,"I was on my way out of McDonald's and I dropped my phone on the curb. The screen went blank, it's not turning on and it's overheating.",109000000000.0,Sprint,10-JUN-17 05.16.54.097000000 PM
CRCKSCRN,dropped phone on pavement,103000000000.0,Sprint,06-JUN-17 08.17.25.942000000 PM
CRCKSCRN,Fell out of pocket,104000000000.0,Sprint,05-MAY-17 05.46.14.260000000 PM
MLFUNC,phone is bent and screen is unresponsive,101000000000.0,Sprint,08-JUN-17 08.17.11.570000000 PM
LOST/UNREC,I just lost my phone at a party,106000000000.0,Sprint,04-MAY-17 09.20.05.415000000 PM
LOST/UNREC,well Yesterday running in the park I do not know how I lost my cell phone I need help With a replacement as soon as possible thanks,109000000000.0,Sprint,06-JUN-17 07.06.45.070000000 PM
CRCKSCRN,I dropped my phone and it cracked a little bit and now it wont power back on. The screen is black but the screen is not entirely shattered.,110000000000.0,Sprint,04-MAY-17 02.31.33.113000000 PM
LOST/UNREC,Lost,108000000000.0,Sprint,07-JUN-17 06.28.36.432000000 PM
MLFUNC,The home button is not working,103000000000.0,Sprint,08-JUN-17 02.20.39.147000000 PM
LQDDMG,Cracked phone with water damage,111474653.0,Sprint,06-JUN-17 09.23.24.193000000 PM
STOLEN,Someone entered my car and stole the phone,102000000000.0,Sprint,17-MAY-17 05.34.51.829000000 AM
STOLEN,My iPad was stolen from where I had it charging,103000000000.0,Sprint,28-MAR-17 06.34.51.083000000 PM
MLFUNC,Phone will not hold a charge. Takes a long time to charge. Camera is taking blurry pictures. Touch screen not working properly with swipe to text. No mic button for talk to text.,105000000000.0,Sprint,09-JUN-17 02.28.15.441000000 PM
LOST/UNREC,I lost it at a bus stop,108000000000.0,Sprint,05-MAY-17 07.14.02.131000000 PM
LQDDMG,Travel mug tipped over on coffee table and coffee fell onto phone.,109000000000.0,Sprint,18-MAY-17 05.14.36.365000000 PM
MLFUNC,The screen is black and wont power on,110523520.0,Sprint,17-APR-17 01.23.59.378000000 AM
STOLEN,Car was broke into iphone was stolen,103000000000.0,Sprint,17-APR-17 05.08.44.046000000 PM
CRCKSCRN,missed my pocket and smashed on the ground screeen first,103000000000.0,Sprint,04-MAY-17 10.20.27.928000000 PM
LQDDMG,The phone was on my nightstand and my fan blew over a bottled water and got on the phone.,108000000000.0,Sprint,09-MAY-17 11.07.34.718000000 PM
LOST/UNREC,cant find phone left at a hotel,109000000000.0,Sprint,04-MAY-17 07.53.44.567000000 PM
CRCKSCRN,"Will not charge, come on, tried buying new charger and nothing",109000000000.0,Sprint,07-JUN-17 06.53.12.276000000 PM
LQDDMG,Fall out my hand and crack,105000000000.0,Sprint,19-APR-17 12.43.58.541000000 AM
MLFUNC,"display not working (blank, blurry, bleeding), touchscreen not working, audio or speaker not working",112648038.0,Sprint,10-FEB-17 03.02.48.000000000 PM
MLFUNC,"Phone fall off my holster and hit the ground, screen is intacted but camera is not working and there are some issue with screen",108000000000.0,Sprint,04-MAY-17 09.52.13.885000000 PM
LOST/UNREC,In the store while buying some things,110000000000.0,Sprint,05-MAY-17 12.09.25.211000000 AM
MLFUNC,Charging port not fitting into charging cable. Also phone difficult to turn on with button,107000000000.0,Sprint,04-MAY-17 07.44.12.418000000 PM
MLFUNC,The device simply went blank and won't respond.,103000000000.0,Sprint,18-APR-17 06.33.06.528000000 PM
LQDDMG,My phone got stuck in a bucket when it rained so it's definitely internally damaged somewhat. I also dropped it so the screen is cracked.,108000000000.0,Sprint,09-JUN-17 05.42.52.429000000 PM
LQDDMG,kid dropped it in the bath,110773622.0,Sprint,09-JUN-17 02.19.35.131000000 AM
